Code Department;Code Municipality;Department;Municipality;Longitude;Latitude;TOTAL;Urban Area;Rural Area;;
76;76147;Valle del Cauca;Cartago;-75.94226404;4.758755098;135729;131641;4088;;
76;76233;Valle del Cauca;Dagua;-76.68887101;3.657308485;48443;10930;37513;;
76;76243;Valle del Cauca;El Águila;-76.04129907;4.90961334;8909;2407;6502;;
76;76246;Valle del Cauca;El Cairo;-76.22160351;4.7608831;6845;3198;3647;;
76;76248;Valle del Cauca;El Cerrito;-76.31172554;3.684258941;56470;35977;20493;;
76;76250;Valle del Cauca;El Dovio;-76.23708411;4.510452885;8886;5397;3489;;
76;76275;Valle del Cauca;Florida;-76.23450174;3.323918106;57374;40195;17179;;
76;76306;Valle del Cauca;Ginebra;-76.26806789;3.724181147;22741;10242;12499;;
76;76318;Valle del Cauca;Guacarí;-76.33136735;3.762909008;33191;20421;12770;;
76;76364;Valle del Cauca;Jamundí;-76.54245873;3.26227576;159877;123615;36262;;
76;76377;Valle del Cauca;La Cumbre;-76.56793222;3.649447161;16316;2901;13415;;
76;76400;Valle del Cauca;La Unión;-76.09960718;4.533783288;33953;26991;6962;;
76;76403;Valle del Cauca;La Victoria;-76.03652878;4.523603264;12174;9082;3092;;
76;76497;Valle del Cauca;Obando;-75.97468873;4.575722705;12312;8949;3363;;
76;76520;Valle del Cauca;Palmira;-76.29858255;3.532349153;349294;275254;74040;;
76;76563;Valle del Cauca;Pradera;-76.24182023;3.419827409;47615;41422;6193;;
76;76606;Valle del Cauca;Restrepo;-76.52311704;3.821348382;15307;10047;5260;;
76;76616;Valle del Cauca;Riofrío;-76.28831268;4.156904989;15554;7358;8196;;
76;76622;Valle del Cauca;Roldanillo;-76.15228663;4.4135962;36797;27626;9171;;
76;76670;Valle del Cauca;San Pedro;-76.22853779;3.994992607;16942;7571;9371;;
76;76736;Valle del Cauca;Sevilla;-75.93094058;4.267033273;42133;31816;10317;;
76;76823;Valle del Cauca;Toro;-76.0768535;4.608084546;14612;9968;4644;;
76;76828;Valle del Cauca;Trujillo;-76.31880894;4.212050806;19226;8857;10369;;
76;76834;Valle del Cauca;Tuluá;-76.19769968;4.085261239;212685;174951;37734;;
76;76845;Valle del Cauca;Ulloa;-75.73774747;4.702513911;5465;2549;2916;;
76;76863;Valle del Cauca;Versalles;-76.19920358;4.575018566;7263;4094;3169;;
76;76869;Valle del Cauca;Vijes;-76.44196521;3.698587929;12734;7899;4835;;
76;76890;Valle del Cauca;Yotoco;-76.38247445;3.861214584;16019;8326;7693;;
76;76892;Valle del Cauca;Yumbo;-76.49981978;3.528968908;107334;92630;14704;;
76;76895;Valle del Cauca;Zarzal;-76.07084935;4.392621473;41925;31812;10113;;
81;81001;Arauca;Arauca;-70.74635031;7.077358544;85585;74195;11390;;
81;81065;Arauca;Arauquita;-71.42675118;7.026981415;49841;13720;36121;;
81;81220;Arauca;Cravo Norte;-70.20428555;6.303912752;3925;2682;1243;;
81;81300;Arauca;Fortul;-71.7685578;6.797075753;18938;9886;9052;;
81;81591;Arauca;Puerto Rondón;-71.09774286;6.283851501;4399;2952;1447;;
81;81736;Arauca;Saravena;-71.87233343;6.95385957;55554;42415;13139;;
81;81794;Arauca;Tame;-71.75861086;6.449379486;43932;26784;17148;;
85;85001;Casanare;Yopal;-72.39691516;5.327612651;168433;143619;24814;;
85;85010;Casanare;Aguazul;-72.54630026;5.172690765;36915;26517;10398;;
85;85015;Casanare;Chameza;-72.87023558;5.214311749;2500;1499;1001;;
85;85125;Casanare;Hato Corozal;-71.76492254;6.156172443;12328;5167;7161;;
85;85136;Casanare;La Salina;-72.33388167;6.127825385;1417;636;781;;
85;85139;Casanare;Maní;-72.28139845;4.81682686;17211;11216;5995;;
85;85162;Casanare;Monterrey;-72.89503614;4.876845436;17537;12178;5359;;
85;85225;Casanare;Nunchía;-72.19507104;5.636662597;8826;1904;6922;;
85;85230;Casanare;Orocué;-71.33851792;4.790269665;12340;5376;6964;;
85;85250;Casanare;Paz de Ariporo;-71.89092396;5.88003657;36277;24933;11344;;
85;85263;Casanare;Pore;-71.9928596;5.727729878;11967;6822;5145;;
85;85279;Casanare;Recetor;-72.76114606;5.229493648;1634;312;1322;;
85;85300;Casanare;Sabanalarga;-73.03872338;4.854617866;3625;1781;1844;;
85;85315;Casanare;Sácama;-72.25027589;6.09697492;2090;1020;1070;;
85;85325;Casanare;San Luis de Palenque;-71.73292506;5.420887071;8466;3058;5408;;
85;85400;Casanare;Támara;-72.16182524;5.829826597;6873;1634;5239;;
85;85410;Casanare;Tauramena;-72.74725192;5.01920526;23527;14549;8978;;
85;85430;Casanare;Trinidad;-71.6633409;5.412214716;13233;6891;6342;;
85;85440;Casanare;Villanueva;-72.92746843;4.609799108;35305;26322;8983;;
86;86001;Putumayo;Mocoa;-76.65027142;1.152296118;56398;38457;17941;;
86;86219;Putumayo;Colón;-76.97230179;1.189825988;5407;3419;1988;;
86;86320;Putumayo;Orito;-76.87302769;0.663816899;37745;19833;17912;;
86;86568;Putumayo;Puerto Asís;-76.49727285;0.505046722;64867;38901;25966;;
86;86569;Putumayo;Puerto Caicedo;-76.60483235;0.684841656;16095;6089;10006;;
86;86571;Putumayo;Puerto Guzmán;-76.40852154;0.962922439;35390;4629;30761;;
86;86573;Putumayo;Leguízamo;-74.78247103;-0.191872849;28468;12755;15713;;
86;86749;Putumayo;Sibundoy;-76.91748216;1.200115733;14940;10059;4881;;
86;86755;Putumayo;San Francisco;-76.87923491;1.174218321;5645;3385;2260;;
86;86757;Putumayo;San Miguel;-76.91241019;0.343272204;18780;4912;13868;;
86;86760;Putumayo;Santiago;-77.00182343;1.14553777;7290;3476;3814;;
86;86865;Putumayo;Valle del Guamuez;-76.9059688;0.423904093;33457;14882;18575;;
86;86885;Putumayo;Villagarzón;-76.61716247;1.028941012;23700;13742;9958;;
88;88001;Archipiélago de San Andrés;San Andrés;-81.69606298;12.58301369;55291;41400;13891;;
88;88564;Archipiélago de San Andrés;Providencia;-81.3709116;13.37009985;5989;3493;2496;;
91;91001;Amazonas;Leticia;-69.94142671;-4.199836935;48144;33503;14641;;
91;91540;Amazonas;Puerto Nariño;-70.36451835;-3.780447632;9744;3544;6200;;
94;94001;Guainía;Inírida;-67.91883684;3.866161619;31514;20279;11235;;
94;94343;Guainía;Barranco Minas (ANM);-69.8132491;3.494005121;8088;0;8088;;
95;95001;Guaviare;San José del Guaviare;-72.63898622;2.566428399;52815;36354;16461;;
95;95015;Guaviare;Calamar;-72.655172;1.960108633;9528;4339;5189;;
95;95025;Guaviare;El Retorno;-72.62718599;2.330161549;13653;3355;10298;;
95;95200;Guaviare;Miraflores;-71.95054317;1.337574043;6771;1943;4828;;
97;97001;Vaupés;Mitú;-70.23475052;1.251190563;29850;9746;20104;;
97;97161;Vaupés;Caruru;-71.29779326;1.014597709;2915;1387;1528;;
97;97666;Vaupés;Taraira;-69.63900366;-0.56938554;2215;957;1258;;
99;99001;Vichada;Puerto Carreño;-67.486997;6.186864187;20936;14974;5962;;
99;99524;Vichada;La Primavera;-70.41042001;5.486337614;10122;5586;4536;;
99;99624;Vichada;Santa Rosalía;-70.85974134;5.136431386;4059;2383;1676;;
99;99773;Vichada;Cumaribo;-69.79553294;4.446352174;72691;2890;69801;;
